"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000161281",36.3997786508251,-0.21445923956424,0.281174968818099,-0.762725218627057,0.445627287379319,0.53418967788557,"COX7A1","1346","cytochrome c oxidase subunit 7A1"
"ENSG00000154079",55.3854672478455,0.172500550984183,0.226415634231501,0.761875616803951,0.446134244014456,0.534749122732605,"SDHAF4","135154","succinate dehydrogenase complex assembly factor 4"
"ENSG00000169220",12.0925475209378,0.370433856064535,0.486368441898632,0.76163217872129,0.446279563806375,0.534875037581328,"RGS14","10636","regulator of G protein signaling 14"
"ENSG00000198586",749.904827903003,-0.059910790543242,0.0787744227602904,-0.760536078132236,0.446934212235858,0.535611315250082,"TLK1","9874","tousled like kinase 1"
"ENSG00000174516",139.990897303028,0.116971461980115,0.153850773235659,0.76029167432877,0.447080257383504,0.535737998788136,"PELI3","246330","pellino E3 ubiquitin protein ligase family member 3"
"ENSG00000198198",557.505181134566,0.0688855635463807,0.0906264463301815,0.760104432379576,0.447192163439447,0.535823754154509,"SZT2","23334","SZT2, KICSTOR complex subunit"
"ENSG00000086848",127.763451621071,0.124741960445648,0.164170901624039,0.759829904152655,0.447356265357047,0.535972029268654,"ALG9","79796","ALG9, alpha-1,2-mannosyltransferase"
"ENSG00000235169",8.00720108324259,-0.453024278240295,0.596408422469874,-0.759587325014979,0.447501297885998,0.53607138314092,"SMIM1","388588","small integral membrane protein 1 (Vel blood group)"
"ENSG00000150316",576.224975281923,-0.0601936678149458,0.0792484723251431,-0.759556191417562,0.44751991388846,0.53607138314092,"CWC15","51503","CWC15 spliceosome associated protein homolog"
"ENSG00000113448",82.3230833216215,-0.146104688042474,0.192436103871085,-0.759237404537927,0.447710554432734,0.536251382809593,"PDE4D","5144","phosphodiesterase 4D"
"ENSG00000180089",5.56588821779434,0.55953582634584,0.737592828658577,0.758597161747681,0.448093571052912,0.536661750290783,"TMEM86B","255043","transmembrane protein 86B"
"ENSG00000111341",34.8115199625434,-0.216324715981833,0.285214787508176,-0.758462483210594,0.448174164362086,0.536709877473377,"MGP","4256","matrix Gla protein"
"ENSG00000141644",913.565112084361,0.0501163990690958,0.0661323261378717,0.757819995090054,0.448558750541658,0.537122009078101,"MBD1","4152","methyl-CpG binding domain protein 1"
"ENSG00000174891",236.044420801201,-0.0895774617025754,0.118225007587669,-0.757686241941238,0.448638837232282,0.537169479502314,"RSRC1","51319","arginine and serine rich coiled-coil 1"
"ENSG00000147488",3.29983808259001,0.720842139168823,0.951610525406695,0.757497022072926,0.448752149310884,0.537256719591415,"ST18","9705","ST18, C2H2C-type zinc finger"
"ENSG00000157734",15.6411464423955,0.356494840191841,0.470700484397064,0.757370880228616,0.448827696884667,0.537298735468423,"SNX22","79856","sorting nexin 22"
"ENSG00000187239",677.202822379396,0.0554705875067691,0.073306449609654,0.756694503718866,0.449232908435692,0.537714006968397,"FNBP1","23048","formin binding protein 1"
"ENSG00000229676",5.41733919707927,0.571442800858576,0.755220691991538,0.756656705673233,0.449255559051973,0.537714006968397,"ZNF492","57615","zinc finger protein 492"
"ENSG00000204220",345.802658660161,-0.074198466907356,0.0981882038287068,-0.755675977501312,0.449843490402598,0.538369187198351,"PFDN6","10471","prefoldin subunit 6"
"ENSG00000151611",128.201110809215,0.114682145352629,0.151856121675883,0.755202648974551,0.450127399490104,0.538638836412024,"MMAA","166785","metabolism of cobalamin associated A"
"ENSG00000008735",9.60069356997616,-0.427179452183056,0.565702454226318,-0.755130986248393,0.4501703926461,0.538638836412024,"MAPK8IP2","23542","mitogen-activated protein kinase 8 interacting protein 2"
"ENSG00000151914",9157.98802113905,0.0974805308933755,0.129096608666186,0.755097534323599,0.45019046250639,0.538638836412024,"DST","667","dystonin"
"ENSG00000196632",32.3048058904,-0.232794355888681,0.308386705180502,-0.754878054008273,0.450322154776085,0.538724783573205,"WNK3","65267","WNK lysine deficient protein kinase 3"
"ENSG00000172775",795.911929964877,0.0541321209511876,0.0717131220175382,0.75484262054508,0.450343417558597,0.538724783573205,"FAM192A","80011","family with sequence similarity 192 member A"
"ENSG00000054356",834.403182537314,0.0609883609700349,0.080842879548406,0.754406093779936,0.450605413594827,0.5389896526807,"PTPRN","5798","protein tyrosine phosphatase, receptor type N"
"ENSG00000134717",726.080018290316,-0.0552751212514159,0.0732877611484872,-0.754220355284477,0.450716916893218,0.539074479079309,"BTF3L4","91408","basic transcription factor 3 like 4"
"ENSG00000164707",6.68542202202969,0.5615439087769,0.745172558838031,0.753575667966801,0.451104059436601,0.539488935479645,"SLC13A4","26266","solute carrier family 13 member 4"
"ENSG00000165359",87.3727735561829,0.13822372710082,0.183495952531661,0.753279433108862,0.45128201514454,0.539653166935246,"INTS6L","203522","integrator complex subunit 6 like"
"ENSG00000125864",46.12817976183,0.193526663866497,0.257255055471473,0.752275454847017,0.451885425408955,0.540326091130873,"BFSP1","631","beaded filament structural protein 1"
"ENSG00000095066",140.865044105173,0.110061648697075,0.146366375827556,0.751959922999981,0.452075160293815,0.540504300929197,"HOOK2","29911","hook microtubule tethering protein 2"
"ENSG00000108010",1238.67429743873,-0.0442460026204216,0.0588950302251103,-0.751268866851809,0.452490861860997,0.54095262171357,"GLRX3","10539","glutaredoxin 3"
"ENSG00000115295",1074.18870434556,-0.0507191245317651,0.0675207537923371,-0.751163482086617,0.452554274542151,0.540979738499582,"CLIP4","79745","CAP-Gly domain containing linker protein family member 4"
"ENSG00000217930",14.6033040575834,0.335375312119976,0.446784737064105,0.75064182882294,0.452868240436966,0.541306332746921,"PAM16","51025","presequence translocase associated motor 16"
"ENSG00000235863",11.1311671179116,0.385887256106633,0.51437516482901,0.750205846806213,0.45313073796689,0.54157135442061,"B3GALT4","8705","beta-1,3-galactosyltransferase 4"
"ENSG00000214960",44.9295356751618,0.19049829490964,0.253987859664276,0.750029135886426,0.45323715713342,0.541640094178058,"ISPD","729920","isoprenoid synthase domain containing"
"ENSG00000047936",3.00330522675234,0.758496168693994,1.01143120344183,0.749923639010627,0.453300696375179,0.541640094178058,"ROS1","6098","ROS proto-oncogene 1, receptor tyrosine kinase"
"ENSG00000117592",10621.7119716062,-0.0432045084873382,0.0576153282805134,-0.749878717638944,0.453327753393372,0.541640094178058,"PRDX6","9588","peroxiredoxin 6"
"ENSG00000143337",1121.61550377891,0.0472028128333411,0.0629505547254275,0.749839505612404,0.453351372306691,0.541640094178058,"TOR1AIP1","26092","torsin 1A interacting protein 1"
"ENSG00000182257",2.20801719897449,-0.855210247952396,1.14080279129683,-0.749656517740653,0.453461602129257,0.541723061655045,"PRR34","55267","PRR34 long non-coding RNA"
"ENSG00000198420",986.587714414441,0.0494101777459769,0.065936474763778,0.74936031874607,0.453640061099941,0.541887516101215,"TCAF1","9747","TRPM8 channel associated factor 1"
"ENSG00000130822",1.59467768605122,1.02062105531123,1.36294154226277,0.748836999726914,0.453955455998246,0.54221550059071,"PNCK","139728","pregnancy up-regulated nonubiquitous CaM kinase"
"ENSG00000072364",3788.4222492209,-0.0429757576401498,0.0574010218241519,-0.74869325099832,0.4540421123984,0.542270239805373,"AFF4","27125","AF4/FMR2 family member 4"
"ENSG00000124228",691.549024481168,-0.0552716212300912,0.0738395425742789,-0.74853688556495,0.454136385148362,0.5423021773212,"DDX27","55661","DEAD-box helicase 27"
"ENSG00000168924",1249.36399466454,-0.0454101018409841,0.0606670483133535,-0.748513453406119,0.454150513352184,0.5423021773212,"LETM1","3954","leucine zipper and EF-hand containing transmembrane protein 1"
"ENSG00000119888",3.88260865349984,0.666789913682893,0.890985260100979,0.748373675236022,0.454234796457135,0.542354060279007,"EPCAM","4072","epithelial cell adhesion molecule"
"ENSG00000205238",4.3792608856453,0.609195838927987,0.814161809464745,0.748249097226129,0.454309921636985,0.542395000375949,"SPDYE2","441273","speedy/RINGO cell cycle regulator family member E2"
"ENSG00000224877",408.082048795352,0.066995337907062,0.0896406596723608,0.747376672058549,0.454836222725575,0.542974538040723,"NDUFAF8","284184","NADH:ubiquinone oxidoreductase complex assembly factor 8"
"ENSG00000095587",5.47277111266464,0.571232481593023,0.764500186610806,0.747197308251055,0.454944468671079,0.54305495038099,"TLL2","7093","tolloid like 2"
"ENSG00000133250",144.515966217912,-0.109554214568134,0.146635742564945,-0.747118080843164,0.454992286981778,0.543063223911932,"ZNF414","84330","zinc finger protein 414"
"ENSG00000223609",5.40060000058684,-0.556798810896601,0.745812299084707,-0.746566946643181,0.455325006586771,0.543411513836417,"HBD","3045","hemoglobin subunit delta"
"ENSG00000179046",8.78497890795788,0.488507246443307,0.654668464204241,0.746190282797714,0.455552477245984,0.543634142208549,"TRIML2","205860","tripartite motif family like 2"
"ENSG00000164604",38.7299691330656,-0.203457165742416,0.273100556845539,-0.744989933716934,0.456277805277689,0.544450795948096,"GPR85","54329","G protein-coupled receptor 85"
"ENSG00000205177",3.24024001134716,0.708193942976349,0.950915936390839,0.744749263183315,0.456423311988025,0.544575496750355,"C11orf91","100131378","chromosome 11 open reading frame 91"
"ENSG00000198912",274.59719900775,-0.0791684701097517,0.106317454929176,-0.744642261823236,0.456488012188705,0.544603770582087,"C1orf174","339448","chromosome 1 open reading frame 174"
"ENSG00000036257",1295.11383885096,-0.043751125660717,0.0588730861544447,-0.743143064488627,0.457395069460191,0.545636906104747,"CUL3","8452","cullin 3"
"ENSG00000112309",2.92647178971054,0.769573488969486,1.03588295889513,0.742915483222458,0.457532851054847,0.545752252151816,"B3GAT2","135152","beta-1,3-glucuronyltransferase 2"
"ENSG00000164758",49.1154569305659,-0.180886341829473,0.243517377867276,-0.742806708144095,0.457598713578351,0.545781799007512,"MED30","90390","mediator complex subunit 30"
"ENSG00000261408",3.2712054665738,0.706574059901584,0.951587741335619,0.742521187704519,0.457771619457416,0.545939000595619,"TEN1-CDK3","100529145","TEN1-CDK3 readthrough (NMD candidate)"
"ENSG00000159720",1643.57922776111,0.0431133415858305,0.058075681611215,0.742364796929131,0.457866342348582,0.546002941198946,"ATP6V0D1","9114","ATPase H+ transporting V0 subunit d1"
"ENSG00000118961",284.747540365289,0.0790808710759014,0.106549416681442,0.742199005296619,0.457966771167848,0.54607367399689,"LDAH","60526","lipid droplet associated hydrolase"
"ENSG00000157214",53.4278061644262,0.175661123258027,0.236816944202396,0.741759099416036,0.458233305479086,0.546342438363843,"STEAP2","261729","STEAP2 metalloreductase"
"ENSG00000184489",7.13697695060861,-0.483665684616067,0.652131422113166,-0.741669038196009,0.458287883345792,0.546358465721103,"PTP4A3","11156","protein tyrosine phosphatase type IVA, member 3"
"ENSG00000167393",145.085245968276,-0.109233473040008,0.147337480873613,-0.741382792703706,0.458461374759857,0.546478016687054,"PPP2R3B","28227","protein phosphatase 2 regulatory subunit B''beta"
"ENSG00000203667",14.5862453351799,-0.32859274592897,0.443259833363556,-0.741309546221534,0.458505774863226,0.546478016687054,"COX20","116228","cytochrome c oxidase assembly factor COX20"
"ENSG00000124279",85.490451766974,-0.138365193355901,0.186652102942426,-0.741299943449234,0.458511595991608,0.546478016687054,"FASTKD3","79072","FAST kinase domains 3"
"ENSG00000277203",112.606375948635,-0.124189420945627,0.167636524653572,-0.740825552201525,0.458799219983483,0.546743083713536,"F8A1","8263","coagulation factor VIII associated 1"
"ENSG00000135108",672.711255228385,0.0585488978435474,0.0790352450743576,0.74079479083621,0.458817874127523,0.546743083713536,"FBXO21","23014","F-box protein 21"
"ENSG00000092295",6.79076971280121,0.524444136335374,0.7080103581045,0.74072946861883,0.458857487889985,0.546743083713536,"TGM1","7051","transglutaminase 1"
"ENSG00000119866",12.7374294687828,0.348479098313908,0.470729325726058,0.740296130427841,0.459120328421804,0.547007194303768,"BCL11A","53335","B cell CLL/lymphoma 11A"
"ENSG00000070388",6.69600361664193,-0.507171922436938,0.685226045273176,-0.740152721770443,0.459207331269059,0.547061778986066,"FGF22","27006","fibroblast growth factor 22"
"ENSG00000232196",2.79582482039123,0.768785847977244,1.03919058481025,0.739792930396518,0.459425649352968,0.547272778000549,"MTRNR2L4","100463285","MT-RNR2 like 4"
"ENSG00000176896",18.5005454369857,0.287907471041083,0.390041200575683,0.738146305098397,0.460425547825837,0.548414682649337,"TCEANC","170082","transcription elongation factor A N-terminal and central domain containing"
"ENSG00000131374",858.919737469988,-0.0500373565691658,0.0677993692123631,-0.738020974980421,0.460501703235558,0.548456207171331,"TBC1D5","9779","TBC1 domain family member 5"
"ENSG00000169490",1133.10453143789,-0.0457270287528654,0.0619659389007552,-0.73793812478339,0.460552050075796,0.548466989070808,"TM2D2","83877","TM2 domain containing 2"
"ENSG00000165084",6.01698779925169,0.530829688902652,0.719794591798925,0.737473850110477,0.460834239884737,0.548708187360526,"C8orf34","116328","chromosome 8 open reading frame 34"
"ENSG00000139194",16.1496443673162,0.317258112551774,0.43019859580304,0.737468963513369,0.460837210510968,0.548708187360526,"RBP5","83758","retinol binding protein 5"
"ENSG00000196388",31.6037230036236,-0.223284825462656,0.302966961347539,-0.736993976074247,0.461126012669972,0.548963740857722,"INCA1","388324","inhibitor of CDK, cyclin A1 interacting protein 1"
"ENSG00000188243",596.819578881038,-0.0624188638292336,0.0846954631834044,-0.73698001620309,0.461134502089264,0.548963740857722,"COMMD6","170622","COMM domain containing 6"
"ENSG00000060762",223.354238195633,0.0947950265985296,0.128687033332149,0.736632309751503,0.461345981062884,0.549166277153363,"MPC1","51660","mitochondrial pyruvate carrier 1"
"ENSG00000109184",737.697472732936,0.0523207768394039,0.0710475299095022,0.736419364699213,0.461475523386884,0.549271252049879,"DCUN1D4","23142","defective in cullin neddylation 1 domain containing 4"
"ENSG00000164405",809.261562044016,0.0510761347495165,0.0693662230776534,0.736325728623544,0.46153249209385,0.549289835124599,"UQCRQ","27089","ubiquinol-cytochrome c reductase complex III subunit VII"
"ENSG00000152078",66.7007248104545,0.157498831048135,0.214027760786997,0.735880385184612,0.461803495271312,0.549514735427919,"TMEM56","148534","transmembrane protein 56"
"ENSG00000129596",77.8796484658727,0.144257153807545,0.196033738554917,0.735879215848004,0.461804206960279,0.549514735427919,"CDO1","1036","cysteine dioxygenase type 1"
"ENSG00000171962",23.6494589721956,0.265981115821904,0.361563150662847,0.735642211697419,0.461948466550472,0.549637152443193,"DRC3","83450","dynein regulatory complex subunit 3"
"ENSG00000141428",133.276107966519,0.110770730632889,0.150669162153736,0.735191787420064,0.46222269994235,0.549914179562369,"C18orf21","83608","chromosome 18 open reading frame 21"
"ENSG00000172738",49.0095685306753,0.187889153875444,0.255730516388261,0.734715420470911,0.462512826926016,0.55021006423926,"TMEM217","221468","transmembrane protein 217"
"ENSG00000182899",4036.33774459803,-0.0352213811414596,0.0479498565252557,-0.734546121590753,0.462615961340918,0.550282848982,"RPL35A","6165","ribosomal protein L35a"
"ENSG00000166377",242.80566830485,-0.0827392859899717,0.112650313018878,-0.734478971009219,0.462656872051046,0.550282848982,"ATP9B","374868","ATPase phospholipid transporting 9B (putative)"
"ENSG00000178732",2.31435414688193,0.831840983094869,1.13351925852069,0.733856947592112,0.463035928480282,0.550684384139962,"GP5","2814","glycoprotein V platelet"
